classType,defaultPort,serviceName,serviceDescription,entry,source
Port,2573/tcp,"trustestablish","Trust Establish",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2573/udp,"trustestablish","Trust Establish",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2574/tcp,"blockade-bpsp","Blockade BPSP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2574/udp,"blockade-bpsp","Blockade BPSP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2575/tcp,"hl7","HL7",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2575/udp,"hl7","HL7",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2576/tcp,"tclprodebugger","TCL Pro Debugger",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2576/udp,"tclprodebugger","TCL Pro Debugger",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2577/tcp,"scipticslsrvr","Scriptics Lsrvr",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2577/udp,"scipticslsrvr","Scriptics Lsrvr",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2578/tcp,"rvs-isdn-dcp","RVS ISDN DCP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2578/udp,"rvs-isdn-dcp","RVS ISDN DCP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2579/tcp,"mpfoncl","mpfoncl",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2579/udp,"mpfoncl","mpfoncl",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2580/tcp,"tributary","Tributary",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2580/udp,"tributary","Tributary",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2581/tcp,"argis-te","ARGIS TE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2581/udp,"argis-te","ARGIS TE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2582/tcp,"argis-ds","ARGIS DS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2582/udp,"argis-ds","ARGIS DS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2583/tcp,"mon","MON",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2583/udp,"mon","MON",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2584/tcp,"cyaserv","cyaserv",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2584/udp,"cyaserv","cyaserv",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2585/tcp,"netx-server","NETX Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2585/udp,"netx-server","NETX Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2586/tcp,"netx-agent","NETX Agent",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2586/udp,"netx-agent","NETX Agent",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2587/tcp,"masc","MASC",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2587/udp,"masc","MASC",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2588/tcp,"privilege","Privilege",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2588/udp,"privilege","Privilege",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2589/tcp,"quartus-tcl","quartus tcl",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2589/udp,"quartus-tcl","quartus tcl",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2590/tcp,"idotdist","idotdist",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2590/udp,"idotdist","idotdist",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2591/tcp,"maytagshuffle","Maytag Shuffle",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2591/udp,"maytagshuffle","Maytag Shuffle",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2592/tcp,"netrek","netrek",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2592/udp,"netrek","netrek",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2593/tcp,"mns-mail","MNS Mail Notice Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2593/udp,"mns-mail","MNS Mail Notice Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2594/tcp,"dts","Data Base Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2594/udp,"dts","Data Base Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2595/tcp,"worldfusion1","World Fusion 1",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2595/udp,"worldfusion1","World Fusion 1",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2596/tcp,"worldfusion2","World Fusion 2",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2596/udp,"worldfusion2","World Fusion 2",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2597/tcp,"homesteadglory","Homestead Glory",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2597/udp,"homesteadglory","Homestead Glory",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2598/tcp,"citriximaclient","Citrix MA Client",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2598/udp,"citriximaclient","Citrix MA Client",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2599/tcp,"snapd","Snap Discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2599/udp,"snapd","Snap Discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2600/tcp,"hpstgmgr","HPSTGMGR",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2600/udp,"hpstgmgr","HPSTGMGR",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2601/tcp,"discp-client","discp client",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2601/udp,"discp-client","discp client",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2602/tcp,"discp-server","discp server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2602/udp,"discp-server","discp server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2603/tcp,"servicemeter","Service Meter",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2603/udp,"servicemeter","Service Meter",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2604/tcp,"nsc-ccs","NSC CCS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2604/udp,"nsc-ccs","NSC CCS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2605/tcp,"nsc-posa","NSC POSA",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2605/udp,"nsc-posa","NSC POSA",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2606/tcp,"netmon","Dell Netmon",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2606/udp,"netmon","Dell Netmon",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2607/tcp,"connection","Dell Connection",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2607/udp,"connection","Dell Connection",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2608/tcp,"wag-service","Wag Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2608/udp,"wag-service","Wag Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2609/tcp,"system-monitor","System Monitor",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2609/udp,"system-monitor","System Monitor",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2610/tcp,"versa-tek","VersaTek",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2610/udp,"versa-tek","VersaTek",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2611/tcp,"lionhead","LIONHEAD",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2611/udp,"lionhead","LIONHEAD",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2612/tcp,"qpasa-agent","Qpasa Agent",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2612/udp,"qpasa-agent","Qpasa Agent",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2613/tcp,"smntubootstrap","SMNTUBootstrap",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2613/udp,"smntubootstrap","SMNTUBootstrap",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2614/tcp,"neveroffline","Never Offline",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2614/udp,"neveroffline","Never Offline",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2615/tcp,"firepower","firepower",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2615/udp,"firepower","firepower",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2616/tcp,"appswitch-emp","appswitch-emp",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2616/udp,"appswitch-emp","appswitch-emp",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2617/tcp,"cmadmin","Clinical Context Managers",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2617/udp,"cmadmin","Clinical Context Managers",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2618/tcp,"priority-e-com","Priority E-Com",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2618/udp,"priority-e-com","Priority E-Com",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2619/tcp,"bruce","bruce",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2619/udp,"bruce","bruce",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2620/tcp,"lpsrecommender","LPSRecommender",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2620/udp,"lpsrecommender","LPSRecommender",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2621/tcp,"miles-apart","Miles Apart Jukebox Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2621/udp,"miles-apart","Miles Apart Jukebox Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2622/tcp,"metricadbc","MetricaDBC",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2622/udp,"metricadbc","MetricaDBC",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2623/tcp,"lmdp","LMDP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2623/udp,"lmdp","LMDP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2624/tcp,"aria","Aria",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2624/udp,"aria","Aria",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2625/tcp,"blwnkl-port","Blwnkl Port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,2625/udp,"blwnkl-port","Blwnkl Port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
